HGNC ID	Approved symbol	Alias symbol	Previous symbol
HGNC:32724	SLC7A15P		
HGNC:11068	SLC8A1		NCX1
HGNC:44102	SLC8A1-AS1		
HGNC:11069	SLC8A2	NCX2	
HGNC:11069	SLC8A2	KIAA1087	
HGNC:11070	SLC8A3	NCX3	
HGNC:26175	SLC8B1	FLJ22233	SLC24A6
HGNC:26175	SLC8B1	NCKX6	SLC24A6
HGNC:26175	SLC8B1	NCLX	SLC24A6
HGNC:11071	SLC9A1	PPP1R143	APNH
HGNC:11071	SLC9A1	PPP1R143	NHE1
HGNC:11072	SLC9A2		NHE2
HGNC:11073	SLC9A3		NHE3
HGNC:40550	SLC9A3-AS1	UC011CLY.2	
HGNC:11074	SLC9A3P1		NHE3P
HGNC:11074	SLC9A3P1		SLC9A3P
HGNC:11074	SLC9A3P1		SLC9A3P4
HGNC:19325	SLC9A3P2		
HGNC:33492	SLC9A3P3		
HGNC:11075	SLC9A3R1	NHERF	
HGNC:11075	SLC9A3R1	EBP50	
HGNC:11075	SLC9A3R1	NHERF1	
HGNC:11076	SLC9A3R2	SIP-1	
HGNC:11076	SLC9A3R2	TKA-1	
HGNC:11076	SLC9A3R2	NHERF-2	
HGNC:11076	SLC9A3R2	E3KARP	
HGNC:11077	SLC9A4	NHE4	
HGNC:11078	SLC9A5	NHE5	
HGNC:11079	SLC9A6	NHE6	
HGNC:11079	SLC9A6	KIAA0267	
HGNC:17123	SLC9A7	NHE7	
HGNC:32679	SLC9A7P1		
HGNC:20728	SLC9A8	KIAA0939	
HGNC:20728	SLC9A8	NHE8	
HGNC:20653	SLC9A9	FLJ35613	
HGNC:20653	SLC9A9	NHE9	
HGNC:40928	SLC9A9-AS1		
HGNC:40929	SLC9A9-AS2		
HGNC:24244	SLC9B1	NHA1	NHEDC1
HGNC:37492	SLC9B1P1		NHEDC1P1
HGNC:37493	SLC9B1P2		NHEDC1P2
HGNC:43582	SLC9B1P3		
HGNC:43583	SLC9B1P4		
HGNC:43584	SLC9B1P5		
HGNC:25143	SLC9B2	FLJ23984	NHEDC2
HGNC:25143	SLC9B2	NHA2	NHEDC2
HGNC:31401	SLC9C1	NHE	SLC9A10
HGNC:28664	SLC9C2	MGC43026	SLC9A11
HGNC:10905	SLC10A1	NTCP	
HGNC:10906	SLC10A2		ASBT
HGNC:10906	SLC10A2		ISBT
HGNC:22979	SLC10A3	P3	
HGNC:22979	SLC10A3	DXS253E	
HGNC:22980	SLC10A4	MGC29802	
HGNC:22981	SLC10A5		
HGNC:48930	SLC10A5P1		
HGNC:30603	SLC10A6	SOAT	
HGNC:23088	SLC10A7	MGC25043	C4orf13
HGNC:23088	SLC10A7	DKFZp566M114	C4orf13
HGNC:23088	SLC10A7	DKFZp313H0531	C4orf13
HGNC:23088	SLC10A7	DKFZp779O2438	C4orf13
HGNC:10907	SLC11A1		LSH
HGNC:10907	SLC11A1		NRAMP
HGNC:10907	SLC11A1		NRAMP1
HGNC:10908	SLC11A2	DCT1	NRAMP2
HGNC:10908	SLC11A2	DMT1	NRAMP2
HGNC:10910	SLC12A1	NKCC2	
HGNC:10911	SLC12A2	NKCC1	
HGNC:10911	SLC12A2	BSC	
HGNC:10911	SLC12A2	BSC2	
HGNC:10911	SLC12A2	PPP1R141	
HGNC:10912	SLC12A3	NCCT	
HGNC:10913	SLC12A4	KCC1	
HGNC:13818	SLC12A5	KIAA1176	
HGNC:13818	SLC12A5	KCC2	
HGNC:53143	SLC12A5-AS1	RP11-465L10.10	
HGNC:10914	SLC12A6		KCC3
HGNC:10914	SLC12A6		ACCPN
HGNC:10915	SLC12A7	KCC4	
HGNC:10915	SLC12A7	DKFZP434F076	
HGNC:15595	SLC12A8	CCC9	
HGNC:17435	SLC12A9	CIP1	
HGNC:40807	SLC12A9-AS1	RP11-126L15.4	
HGNC:10916	SLC13A1	NaSi-1	
HGNC:10916	SLC13A1	NAS1	
HGNC:10917	SLC13A2	NaDC-1	
HGNC:14430	SLC13A3	NADC3	
HGNC:14430	SLC13A3	SDCT2	
HGNC:15827	SLC13A4	SUT-1	
HGNC:15827	SLC13A4	SUT1	
HGNC:23089	SLC13A5	NACT	
HGNC:23089	SLC13A5	INDY	
HGNC:10918	SLC14A1	HsT1341	JK
HGNC:10918	SLC14A1	RACH1	JK
HGNC:10918	SLC14A1	RACH2	JK
HGNC:10919	SLC14A2	HUT2	
HGNC:10919	SLC14A2	UT2	
HGNC:51125	SLC14A2-AS1		
HGNC:10920	SLC15A1	PEPT1	
HGNC:10920	SLC15A1	HPECT1	
HGNC:10920	SLC15A1	HPEPT1	
HGNC:10921	SLC15A2	PEPT2	
HGNC:18068	SLC15A3	PHT2	
HGNC:18068	SLC15A3	hPTR3	
HGNC:23090	SLC15A4	PHT1	
HGNC:23090	SLC15A4	PTR4	
HGNC:33455	SLC15A5		
HGNC:10922	SLC16A1	MCT	
HGNC:10922	SLC16A1	MCT1	
HGNC:49445	SLC16A1-AS1	ENST00000421157.1	
HGNC:48931	SLC16A1P1		
HGNC:10923	SLC16A2	XPCT	DXS128
HGNC:10923	SLC16A2	XPCT	AHDS
HGNC:10923	SLC16A2	XPCT	MRX22
HGNC:10923	SLC16A2	MCT8	DXS128
HGNC:10923	SLC16A2	MCT8	AHDS
HGNC:10923	SLC16A2	MCT8	MRX22
HGNC:10923	SLC16A2	MCT7	DXS128
HGNC:10923	SLC16A2	MCT7	AHDS
HGNC:10923	SLC16A2	MCT7	MRX22
HGNC:10924	SLC16A3	MCT3	
HGNC:10924	SLC16A3	MCT4	
HGNC:10925	SLC16A4	MCT4	
HGNC:10925	SLC16A4	MCT5	
HGNC:10926	SLC16A5	MCT5	
HGNC:10926	SLC16A5	MCT6	
HGNC:10927	SLC16A6	MCT6	
HGNC:10927	SLC16A6	MCT7	
HGNC:48932	SLC16A6P1		
HGNC:10928	SLC16A7	MCT2	
HGNC:16270	SLC16A8	MCT3	
HGNC:16270	SLC16A8	REMP	
HGNC:23520	SLC16A9	FLJ43803	C10orf36
HGNC:23520	SLC16A9	MCT9	C10orf36
HGNC:17027	SLC16A10	TAT1	
HGNC:17027	SLC16A10	MCT10	
HGNC:23093	SLC16A11	FLJ90193	
HGNC:23093	SLC16A11	MCT11	
HGNC:23094	SLC16A12	MCT12	
HGNC:51205	SLC16A12-AS1		
HGNC:31037	SLC16A13	MCT13	
HGNC:26417	SLC16A14	FLJ30794	
HGNC:26417	SLC16A14	MCT14	
HGNC:43809	SLC16A14P1		
HGNC:10929	SLC17A1	NAPI-1	NPT1
HGNC:10930	SLC17A2	NPT3	
HGNC:10931	SLC17A3	NPT4	
HGNC:10932	SLC17A4	KIAA2138	
HGNC:10933	SLC17A5	AST	SIASD
HGNC:10933	SLC17A5	SD	SIASD
HGNC:10933	SLC17A5	ISSD	SIASD
HGNC:10933	SLC17A5	NSD	SIASD
HGNC:10933	SLC17A5	SIALIN	SIASD
HGNC:10933	SLC17A5	SLD	SIASD
HGNC:16703	SLC17A6	DNPI	
HGNC:16703	SLC17A6	VGLUT2	
HGNC:16704	SLC17A7	BNPI	
HGNC:16704	SLC17A7	VGLUT1	
HGNC:20151	SLC17A8	VGLUT3	DFNA25
HGNC:16192	SLC17A9	FLJ23412	C20orf59
HGNC:16192	SLC17A9	VNUT	C20orf59
HGNC:10934	SLC18A1	CGAT	VMAT1
HGNC:10934	SLC18A1	CGAT	VAT1
HGNC:10935	SLC18A2	SVMT	VMAT2
HGNC:10935	SLC18A2	SVAT	VMAT2
HGNC:10936	SLC18A3	VACHT	
HGNC:21573	SLC18B1	dJ55C23.6	C6orf192
HGNC:10937	SLC19A1	FOLT	
HGNC:10937	SLC19A1	RFC1	
HGNC:10938	SLC19A2	THTR1	TRMA
HGNC:16266	SLC19A3	THTR2	
HGNC:10946	SLC20A1	PiT-1	GLVR1
HGNC:10946	SLC20A1	Glvr-1	GLVR1
HGNC:20051	SLC20A1P1		
HGNC:42539	SLC20A1P2		
HGNC:42538	SLC20A1P3		
HGNC:10947	SLC20A2	PiT-2	MLVAR
HGNC:10947	SLC20A2	PiT-2	GLVR2
HGNC:10947	SLC20A2	Glvr-2	MLVAR
HGNC:10947	SLC20A2	Glvr-2	GLVR2
HGNC:10947	SLC20A2	Ram-1	MLVAR
HGNC:10947	SLC20A2	Ram-1	GLVR2
HGNC:10950	SLC21A1		
HGNC:10957	SLC21A4		
HGNC:10958	SLC21A5		
HGNC:10960	SLC21A7		
HGNC:10951	SLC21A10		
HGNC:10954	SLC21A13		
HGNC:10963	SLC22A1	OCT1	
HGNC:10966	SLC22A2	OCT2	
HGNC:10967	SLC22A3	OCT3	
HGNC:10967	SLC22A3	EMT	
HGNC:10968	SLC22A4	OCTN1	DFNB60
HGNC:10968	SLC22A4	MGC34546	DFNB60
HGNC:10969	SLC22A5	OCTN2	CDSP
HGNC:10969	SLC22A5	SCD	CDSP
HGNC:10970	SLC22A6	ROAT1	
HGNC:10970	SLC22A6	PAHT	
HGNC:10970	SLC22A6	OAT1	
HGNC:10971	SLC22A7	NLT	
HGNC:10971	SLC22A7	OAT2	
HGNC:10972	SLC22A8	OAT3	
HGNC:16261	SLC22A9	OAT4	
HGNC:16261	SLC22A9	FLJ23666	
HGNC:16261	SLC22A9	UST3	
HGNC:16261	SLC22A9	OAT7	
HGNC:18057	SLC22A10	OAT5	
HGNC:18057	SLC22A10	hOAT5	
HGNC:18120	SLC22A11	OAT4	
HGNC:17989	SLC22A12	OAT4L	
HGNC:17989	SLC22A12	RST	
HGNC:17989	SLC22A12	URAT1	
HGNC:8494	SLC22A13	OCTL1	ORCTL3
HGNC:8494	SLC22A13	OCTL3	ORCTL3
HGNC:8494	SLC22A13	OAT10	ORCTL3
HGNC:8495	SLC22A14	OCTL2	ORCTL4
HGNC:20301	SLC22A15	FLIPT1	
HGNC:20302	SLC22A16	FLIPT2	
HGNC:20302	SLC22A16	CT2	
HGNC:20302	SLC22A16	OKB1	
HGNC:20302	SLC22A16	OAT6	
HGNC:23095	SLC22A17	BOCT	
HGNC:23095	SLC22A17	BOIT	
HGNC:23095	SLC22A17	NGALR	
HGNC:10964	SLC22A18	BWR1A	ORCTL2
HGNC:10964	SLC22A18	BWR1A	BWSCR1A
HGNC:10964	SLC22A18	BWR1A	IMPT1
HGNC:10964	SLC22A18	BWR1A	SLC22A1L
HGNC:10964	SLC22A18	TSSC5	ORCTL2
HGNC:10964	SLC22A18	TSSC5	BWSCR1A
HGNC:10964	SLC22A18	TSSC5	IMPT1
HGNC:10964	SLC22A18	TSSC5	SLC22A1L
HGNC:10964	SLC22A18	ITM	ORCTL2
HGNC:10964	SLC22A18	ITM	BWSCR1A
HGNC:10964	SLC22A18	ITM	IMPT1
HGNC:10964	SLC22A18	ITM	SLC22A1L
HGNC:10965	SLC22A18AS	BWR1B	BWSCR1B
HGNC:10965	SLC22A18AS	BWR1B	ORCTL2S
HGNC:10965	SLC22A18AS	BWR1B	SLC22A1LS
HGNC:10965	SLC22A18AS	p27-BWR1B	BWSCR1B
HGNC:10965	SLC22A18AS	p27-BWR1B	ORCTL2S
HGNC:10965	SLC22A18AS	p27-BWR1B	SLC22A1LS
HGNC:29867	SLC22A20P	Oat6	SLC22A20
HGNC:29867	SLC22A20P	FLJ16331	SLC22A20
HGNC:21106	SLC22A23	FLJ22174	C6orf85
HGNC:28542	SLC22A24	MGC34821	
HGNC:28542	SLC22A24	NET46	
HGNC:32935	SLC22A25	UST6	
HGNC:32935	SLC22A25	HIMTP	
HGNC:32935	SLC22A25	MGC120420	
HGNC:27091	SLC22A31		
HGNC:10974	SLC23A1	YSPL3	SLC23A2
HGNC:10974	SLC23A1	SVCT1	SLC23A2
HGNC:10973	SLC23A2	SVCT2	SLC23A1
HGNC:10973	SLC23A2	KIAA0238	SLC23A1
HGNC:10973	SLC23A2	YSPL2	SLC23A1
HGNC:20601	SLC23A3	SVCT3	
HGNC:20601	SLC23A3	FLJ31168	
HGNC:20601	SLC23A3	Yspl1	
HGNC:20602	SLC23A4P		SLC23A4
HGNC:10975	SLC24A1	NCKX1	
HGNC:10975	SLC24A1	NCKX	
HGNC:10975	SLC24A1	RODX	
HGNC:10975	SLC24A1	KIAA0702	
HGNC:10975	SLC24A1	HsT17412	
HGNC:10975	SLC24A1	CSNB1D	
HGNC:10976	SLC24A2	NCKX2	
HGNC:10977	SLC24A3		
HGNC:10978	SLC24A4	NCKX4	
HGNC:20611	SLC24A5	JSX	
HGNC:20611	SLC24A5	OCA6	
HGNC:10979	SLC25A1	CTP	SLC20A3
HGNC:43845	SLC25A1P1		
HGNC:43847	SLC25A1P2		
HGNC:43846	SLC25A1P3		
HGNC:43848	SLC25A1P4		
HGNC:43849	SLC25A1P5		
HGNC:22921	SLC25A2	ORNT2	
HGNC:10989	SLC25A3		PHC
HGNC:26869	SLC25A3P1	FLJ40434	
HGNC:43784	SLC25A3P2		
HGNC:43785	SLC25A3P3		
HGNC:10990	SLC25A4	T1	PEO3
HGNC:10990	SLC25A4	T1	PEO2
HGNC:10990	SLC25A4	T1	ANT1
HGNC:10991	SLC25A5	T2	ANT2
HGNC:10991	SLC25A5	2F1	ANT2
HGNC:10991	SLC25A5	T3	ANT2
HGNC:43438	SLC25A5-AS1		
HGNC:19250	SLC25A5P1	bK250D10.4	ANTP3
HGNC:35470	SLC25A5P2	LOC344371	
HGNC:507	SLC25A5P3		ANTP1
HGNC:35471	SLC25A5P4		
HGNC:511	SLC25A5P5	TCAG_29001	ANTP5
HGNC:512	SLC25A5P6		ANTP6
HGNC:513	SLC25A5P7		ANTP7
HGNC:35469	SLC25A5P8		
HGNC:35468	SLC25A5P9		
HGNC:10992	SLC25A6	ANT3Y	ANT3
HGNC:10992	SLC25A6	MGC17525	ANT3
HGNC:16554	SLC25A6P1	dJ1065O2.2	SLC25A5L
HGNC:43850	SLC25A6P2		
HGNC:43852	SLC25A6P3		
HGNC:43853	SLC25A6P4		
HGNC:43854	SLC25A6P5		
HGNC:43855	SLC25A6P6		
HGNC:10980	SLC25A10		DIC
HGNC:10981	SLC25A11	OGC	SLC20A4
HGNC:10982	SLC25A12	Aralar	
HGNC:10983	SLC25A13	CITRIN	CTLN2
HGNC:10983	SLC25A13	ARALAR2	CTLN2
HGNC:10984	SLC25A14	BMCP1	
HGNC:10984	SLC25A14	UCP5	
HGNC:43856	SLC25A14P1		
HGNC:10985	SLC25A15	ORC1	ORNT1
HGNC:10985	SLC25A15	ORC1	HHH
HGNC:10985	SLC25A15	D13S327	ORNT1
HGNC:10985	SLC25A15	D13S327	HHH
HGNC:18497	SLC25A15P1	SLC25A15PY1	SLC25A15P
HGNC:39843	SLC25A15P2		
HGNC:39844	SLC25A15P3		
HGNC:39845	SLC25A15P4		
HGNC:39846	SLC25A15P5		
HGNC:10986	SLC25A16	GDA	
HGNC:10986	SLC25A16	D10S105E	
HGNC:10986	SLC25A16	HGT.1	
HGNC:10986	SLC25A16	ML7	
HGNC:10987	SLC25A17	PMP34	
HGNC:10988	SLC25A18		
HGNC:43857	SLC25A18P1		
HGNC:14409	SLC25A19	DNC	MCPHA
HGNC:14409	SLC25A19	MUP1	MCPHA
HGNC:14409	SLC25A19	TPC	MCPHA
HGNC:1421	SLC25A20	CAC	CACT
HGNC:1422	SLC25A20P1		CACTP
HGNC:1422	SLC25A20P1		SLC25A20P
HGNC:14411	SLC25A21	ODC1	
HGNC:14411	SLC25A21	ODC	
HGNC:44298	SLC25A21-AS1		
HGNC:19954	SLC25A22	GC1	
HGNC:19954	SLC25A22	FLJ13044	
HGNC:19954	SLC25A22	NET44	
HGNC:19954	SLC25A22	EIEE3	
HGNC:19375	SLC25A23	FLJ30339	
HGNC:19375	SLC25A23	MGC2615	
HGNC:19375	SLC25A23	APC2	
HGNC:20662	SLC25A24	DKFZp586G0123	
HGNC:20662	SLC25A24	APC1	
HGNC:48933	SLC25A24P1		
HGNC:48934	SLC25A24P2		
HGNC:20663	SLC25A25	KIAA1896	
HGNC:20663	SLC25A25	PCSCL	
HGNC:20663	SLC25A25	MCSC	
HGNC:27844	SLC25A25-AS1		
HGNC:20661	SLC25A26		
HGNC:21065	SLC25A27	UCP4	
HGNC:21065	SLC25A27	FLJ33552	
HGNC:23472	SLC25A28	MRS3/4	
HGNC:23472	SLC25A28	MRS4L	
HGNC:20116	SLC25A29	FLJ38975	C14orf69
HGNC:27371	SLC25A30		
HGNC:42795	SLC25A30-AS1		
HGNC:25319	SLC25A31	DKFZP434N1235	
HGNC:25319	SLC25A31	ANT4	
HGNC:29683	SLC25A32	MFTC	
HGNC:29681	SLC25A33	MGC4399	
HGNC:29681	SLC25A33	BMSC-MCP	
HGNC:29681	SLC25A33	PNC1	
HGNC:27653	SLC25A34	DKFZp781A10161	
HGNC:53623	SLC25A34-AS1	RP11-169K16.4	
HGNC:31921	SLC25A35	FLJ40217	
HGNC:25554	SLC25A36	FLJ10618	
HGNC:25554	SLC25A36	PNC2	
HGNC:48935	SLC25A36P1		
HGNC:29786	SLC25A37	MSCP	
HGNC:29786	SLC25A37	MFRN	
HGNC:29786	SLC25A37	MFRN1	
HGNC:29786	SLC25A37	HT015	
HGNC:26054	SLC25A38	FLJ20551	
HGNC:43858	SLC25A38P1		
HGNC:24279	SLC25A39	FLJ22407	
HGNC:24279	SLC25A39	CGI-69	
HGNC:43859	SLC25A39P1		
HGNC:48936	SLC25A39P2		
HGNC:29680	SLC25A40	MCFP	
HGNC:28533	SLC25A41	FLJ40442	
HGNC:28533	SLC25A41	MGC34725	
HGNC:28533	SLC25A41	APC4	
HGNC:28380	SLC25A42	MGC26694	
HGNC:30557	SLC25A43		
HGNC:29036	SLC25A44	FLJ90431	
HGNC:29036	SLC25A44	KIAA0446	
HGNC:27442	SLC25A45		
HGNC:25198	SLC25A46		
HGNC:20115	SLC25A47		C14orf68
HGNC:43860	SLC25A47P1		
HGNC:30451	SLC25A48	FLJ44862	
HGNC:30451	SLC25A48	HDMCP	
HGNC:23323	SLC25A51	MGC14836	MCART1
HGNC:23323	SLC25A51	CG7943	MCART1
HGNC:23325	SLC25A51P1	bA707M13.1	MCART3P
HGNC:23327	SLC25A51P2		MCART4P
HGNC:31051	SLC25A51P3		MCART5P
HGNC:23324	SLC25A52		MCART2
HGNC:31894	SLC25A53		MCART6
HGNC:10993	SLC26A1	SAT-1	
HGNC:10993	SLC26A1	EDM4	
HGNC:10994	SLC26A2	DTDST	DTD
HGNC:3018	SLC26A3		DRA
HGNC:3018	SLC26A3		CLD
HGNC:8818	SLC26A4	PDS	DFNB4
HGNC:22385	SLC26A4-AS1		
HGNC:9359	SLC26A5	DFNB61	PRES
HGNC:14472	SLC26A6	DKFZp586E1422	
HGNC:14467	SLC26A7	SUT2	
HGNC:14468	SLC26A8		
HGNC:14469	SLC26A9		
HGNC:40686	SLC26A9-AS1		
HGNC:14470	SLC26A10		
HGNC:14471	SLC26A11		
HGNC:10995	SLC27A1	FATP1	
HGNC:10995	SLC27A1	FATP	
HGNC:10995	SLC27A1	MGC71751	
HGNC:10995	SLC27A1	FLJ00336	
HGNC:10995	SLC27A1	ACSVL5	
HGNC:10996	SLC27A2	FATP2	FACVL1
HGNC:10996	SLC27A2	hFACVL1	FACVL1
HGNC:10996	SLC27A2	VLACS	FACVL1
HGNC:10996	SLC27A2	VLCS	FACVL1
HGNC:10996	SLC27A2	HsT17226	FACVL1
HGNC:10996	SLC27A2	ACSVL1	FACVL1
HGNC:10997	SLC27A3	FATP3	
HGNC:10997	SLC27A3	MGC4365	
HGNC:10997	SLC27A3	ACSVL3	
HGNC:10998	SLC27A4	FATP4	
HGNC:10998	SLC27A4	ACSVL4	
HGNC:10999	SLC27A5	FATP5	
HGNC:10999	SLC27A5	VLACSR	
HGNC:10999	SLC27A5	VLCS-H2	
HGNC:10999	SLC27A5	VLCSH2	
HGNC:10999	SLC27A5	FACVL3	
HGNC:10999	SLC27A5	FLJ22987	
HGNC:10999	SLC27A5	ACSVL6	
HGNC:10999	SLC27A5	ACSB	
HGNC:11000	SLC27A6	FATP6	
HGNC:11000	SLC27A6	VLCS-H1	
HGNC:11000	SLC27A6	FACVL2	
HGNC:11000	SLC27A6	ACSVL2	
HGNC:11001	SLC28A1	CNT1	
HGNC:11002	SLC28A2	CNT2	
HGNC:11002	SLC28A2	SPNT1	
HGNC:11002	SLC28A2	HCNT2	
HGNC:11002	SLC28A2	HsT17153	
HGNC:16484	SLC28A3	CNT3	
HGNC:11003	SLC29A1		ENT1
HGNC:11004	SLC29A2	DER12	ENT2
HGNC:11004	SLC29A2	DER12	HNP36
HGNC:23096	SLC29A3	ENT3	
HGNC:23096	SLC29A3	FLJ11160	
HGNC:23097	SLC29A4	FLJ34923	
HGNC:23097	SLC29A4	ENT4	
HGNC:43783	SLC29A4P1		
HGNC:43782	SLC29A4P2		
HGNC:11012	SLC30A1	ZRC1	ZNT1
HGNC:11013	SLC30A2		ZNT2
HGNC:11014	SLC30A3		ZNT3
HGNC:11015	SLC30A4		ZNT4
HGNC:19089	SLC30A5	ZTL1	
HGNC:19089	SLC30A5	ZnT-5	
HGNC:19089	SLC30A5	FLJ12496	
HGNC:19089	SLC30A5	FLJ12756	
HGNC:19089	SLC30A5	ZNT5	
HGNC:19089	SLC30A5	MGC5499	
HGNC:19089	SLC30A5	ZNTL1	
HGNC:19305	SLC30A6	FLJ31101	
HGNC:19305	SLC30A6	ZNT6	
HGNC:19306	SLC30A7	ZnTL2	
HGNC:19306	SLC30A7	ZNT7	
HGNC:20303	SLC30A8	ZnT-8	
HGNC:20303	SLC30A8	ZNT8	
HGNC:1329	SLC30A9	HUEL	C4orf1
HGNC:1329	SLC30A9	ZNT9	C4orf1
HGNC:1329	SLC30A9	GAC63	C4orf1
HGNC:25355	SLC30A10	DKFZp547M236	
HGNC:25355	SLC30A10	ZnT-10	
HGNC:25355	SLC30A10	ZRC1	
HGNC:25355	SLC30A10	ZNT8	
HGNC:11016	SLC31A1	hCTR1	COPT1
HGNC:11016	SLC31A1	CTR1	COPT1
HGNC:17124	SLC31A1P1	CTR1psi	SLC31A1P
HGNC:11017	SLC31A2	hCTR2	COPT2
HGNC:11017	SLC31A2	CTR2	COPT2
HGNC:11018	SLC32A1	VGAT	VIAAT
HGNC:11018	SLC32A1	bA122O1.1	VIAAT
HGNC:95	SLC33A1	AT-1	ACATN
HGNC:95	SLC33A1	AT-1	SPG42
HGNC:95	SLC33A1	AT1	ACATN
HGNC:95	SLC33A1	AT1	SPG42
HGNC:11019	SLC34A1	NAPI-3	NPT2
HGNC:11019	SLC34A1	NAPI-3	SLC17A2
HGNC:11019	SLC34A1	NPTIIa	NPT2
HGNC:11019	SLC34A1	NPTIIa	SLC17A2
HGNC:11019	SLC34A1	SLC11	NPT2
HGNC:11019	SLC34A1	SLC11	SLC17A2
HGNC:11020	SLC34A2	NAPI-3B	
HGNC:20305	SLC34A3	NPTIIc	
HGNC:20305	SLC34A3	FLJ38680	
HGNC:11021	SLC35A1	CMPST	
HGNC:11021	SLC35A1	hCST	
HGNC:11022	SLC35A2	UGAT	UGALT
HGNC:11022	SLC35A2	UGT	UGALT
HGNC:11022	SLC35A2	UGT1	UGALT
HGNC:11022	SLC35A2	UGT2	UGALT
HGNC:11022	SLC35A2	UGTL	UGALT
HGNC:11023	SLC35A3		
HGNC:20753	SLC35A4		
HGNC:20792	SLC35A5	FLJ20730	
HGNC:20798	SLC35B1	UGTREL1	
HGNC:16872	SLC35B2	UGTrel4	
HGNC:21601	SLC35B3	CGI-19	C6orf196
HGNC:21601	SLC35B3	dJ453H5.1	C6orf196
HGNC:21601	SLC35B3	PAPST2	C6orf196
HGNC:20584	SLC35B4	FLJ14697	
HGNC:20584	SLC35B4	YEA4	
HGNC:20197	SLC35C1	FUCT1	
HGNC:20197	SLC35C1	FLJ11320	
HGNC:17117	SLC35C2	CGI-15	C20orf5
HGNC:17117	SLC35C2	CGI-15	OVCOV1
HGNC:17117	SLC35C2	bA394O2.1	C20orf5
HGNC:17117	SLC35C2	bA394O2.1	OVCOV1
HGNC:20800	SLC35D1	UGTREL7	
HGNC:20800	SLC35D1	KIAA0260	
HGNC:20799	SLC35D2	UGTrel8	
HGNC:20799	SLC35D2	SQV7L	
HGNC:15621	SLC35D3		FRCL1
HGNC:20803	SLC35E1	FLJ14251	
HGNC:42046	SLC35E1P1		
HGNC:20863	SLC35E2A	KIAA0447	SLC35E2
HGNC:33941	SLC35E2B		
HGNC:20864	SLC35E3	BLOV1	
HGNC:17058	SLC35E4		
HGNC:21483	SLC35F1	dJ230I3.1	C6orf169
HGNC:23615	SLC35F2	FLJ13018	
HGNC:23616	SLC35F3	FLJ37712	
HGNC:19845	SLC35F4	FLJ37712	C14orf36
HGNC:23617	SLC35F5	FLJ22004	
HGNC:26055	SLC35F6	FLJ20555	C2orf18
HGNC:26055	SLC35F6	ANT2BP	C2orf18
HGNC:26055	SLC35F6	TANGO9	C2orf18
HGNC:26607	SLC35G1	FLJ33990	TMEM20
HGNC:26607	SLC35G1	C10orf60	TMEM20
HGNC:28480	SLC35G2	MGC3295	TMEM22
HGNC:28480	SLC35G2	DKFZp564K2464	TMEM22
HGNC:26848	SLC35G3	FLJ40154	TMEM21A
HGNC:26848	SLC35G3	FLJ40154	AMAC1
HGNC:31043	SLC35G4		AMAC1L1
HGNC:31043	SLC35G4		SLC35G4P
HGNC:15546	SLC35G5		AMAC
HGNC:15546	SLC35G5		AMAC1L2
HGNC:31351	SLC35G6		TMEM21B
HGNC:31351	SLC35G6		AMAC1L3
HGNC:18761	SLC36A1	LYAAT-1	
HGNC:18761	SLC36A1	PAT1	
HGNC:18761	SLC36A1	TRAMD3	
HGNC:18762	SLC36A2	PAT2	
HGNC:18762	SLC36A2	tramdorin	
HGNC:18762	SLC36A2	TRAMD1	
HGNC:19659	SLC36A3	PAT3	
HGNC:19659	SLC36A3	TRAMD2	
HGNC:19659	SLC36A3	tramdorin2	
HGNC:19660	SLC36A4	PAT4	
HGNC:19660	SLC36A4	FLJ38932	
HGNC:11024	SLC37A1		
HGNC:20644	SLC37A2	FLJ00171	
HGNC:20651	SLC37A3	DKFZp761N0624	
HGNC:4061	SLC37A4	GSD1b	G6PT1
HGNC:4061	SLC37A4	GSD1b	G6PT2
HGNC:4061	SLC37A4	GSD1b	G6PT3
HGNC:4061	SLC37A4	GSD1c	G6PT1
HGNC:4061	SLC37A4	GSD1c	G6PT2
HGNC:4061	SLC37A4	GSD1c	G6PT3
HGNC:4061	SLC37A4	GSD1d	G6PT1
HGNC:4061	SLC37A4	GSD1d	G6PT2
HGNC:4061	SLC37A4	GSD1d	G6PT3
HGNC:13447	SLC38A1	ATA1	
HGNC:13447	SLC38A1	NAT2	
HGNC:13447	SLC38A1	SAT1	
HGNC:13448	SLC38A2	SAT2	
HGNC:13448	SLC38A2	ATA2	
HGNC:13448	SLC38A2	KIAA1382	
HGNC:13448	SLC38A2	SNAT2	
HGNC:18044	SLC38A3	G17	
HGNC:18044	SLC38A3	SN1	
HGNC:14679	SLC38A4	PAAT	
HGNC:14679	SLC38A4	NAT3	
HGNC:14679	SLC38A4	ATA3	
HGNC:18070	SLC38A5	SN2	
HGNC:18070	SLC38A5	JM24	
HGNC:19863	SLC38A6	NAT-1	
HGNC:25582	SLC38A7	FLJ10815	
HGNC:32434	SLC38A8		
HGNC:26907	SLC38A9	FLJ90709	
HGNC:28237	SLC38A10	MGC15523	
HGNC:28237	SLC38A10	PP1744	
HGNC:26836	SLC38A11	FLJ39822	
HGNC:26836	SLC38A11	AVT2	
HGNC:12876	SLC39A1	ZIP1	ZIRTL
HGNC:17127	SLC39A2	ZIP2	
HGNC:17128	SLC39A3	ZIP3	
HGNC:17129	SLC39A4	ZIP4	AEZ
HGNC:17129	SLC39A4	AWMS2	AEZ
